accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B,"pca$x[, 1]"
IRIS_313-11558,137.3333333,1230.666667,7.916666667,60.5,0.034322105,0.082961725,0.009858506,0.00379970299999999,0.018594103,0.02562168,83.0,443.0,11.0,43.5,0.075433307,0.014356497,0.143059399,0.024457021,7.0,0.013330577,0.01290578,17.3473684161116,20.3415978016528,7.54545454545454,10.183908045977,54.3333333,787.666667,-3.08333333299999,17.0,9.80191387065714,10.1576897556758,0.005263526,0.0127159,0.5181939907451097
IRIS_313-11722,58.33333333,489.666666699999,4.0,33.66666667,0.038823432,0.133283785,0.005407861,0.00417286,0.0189761219999999,0.01900012,49.0,259.3333333,5.0,28.83333333,0.051558524,0.017704076,0.078637445,0.02272077,6.666666667,0.015108076,0.0148066,14.5833333325,14.5445544549955,9.8,8.99421965306291,9.33333333,230.333333399999,-1.0,4.83333333999999,4.7833333325,5.55033480193267,0.00386804599999999,0.00419351999999999,-2.320540683445456
IRIS_313-11945,113.5,1079.0,8.5,57.75,0.084966648,0.638424377,0.009523001,0.038224638,0.016280199,0.01548936,95.66666667,616.6666667,8.666666667,45.58333333,0.3034282,0.020686238,0.149116594,0.036866255,4.666666667,0.0194335289999999,0.019144887,13.3529411764705,18.6839826839826,11.0384615384215,13.5283363819764,17.83333333,462.333333299999,-0.166666667000001,12.1666666699999,2.31447963804899,5.1556463020062,-0.00315332999999999,-0.00365552699999999,2.0180942971058013
IRIS_313-11964,76.5,479.5,5.5,46.0,0.045993749,0.096122879,0.007364552,0.024024526,0.0171202939999999,0.01644482,51.66666667,281.0,8.0,41.0,2.077538998,0.480970519,0.0866746219999999,0.019339421,8.0,0.019955364,0.01953744,13.9090909090909,10.4239130434782,6.45833333375,6.85365853658536,24.83333333,198.5,-2.5,5.0,7.4507575753409,3.57025450689289,-0.00283507,-0.00309262,-0.045982302065687534
IRIS_313-12002,56.66666667,426.666666699999,6.333333333,37.33333333,0.028702705,0.11160659,0.0081356,0.00363093,0.007111869,0.006764307,44.66666667,248.3333333,5.583333333,31.0,0.072625106,0.015045006,0.152331272,0.034704375,8.0,0.009467209,0.00956268,8.94736842204986,11.4285714304846,8.00000000107462,8.01075268709677,12.0,178.333333399999,0.75,6.33333333,0.947368420975234,3.41781874338791,-0.00235534,-0.002798373,-3.163610075996373
IRIS_313-12055,38.0,367.5,4.75,41.0,0.047925656,0.101542178,0.003382456,0.012142326,0.01322899,0.0126048,28.0,95.5,3.75,23.375,0.0640246429999999,0.009336678,0.148333064,0.028514751,9.0,0.001654927,0.00171296,8.0,8.96341463414634,7.46666666666666,4.0855614973262,10.0,272.0,1.0,17.625,0.533333333333333,4.87785313682013,0.0115740629999999,0.01089184,-6.108385231001531
IRIS_313-12094,46.0,343.3333333,7.333333333,43.83333333,0.033945496,0.045800818,0.006911984,0.002617522,0.017302883,0.020397287,41.33333333,160.3333333,8.666666667,33.33333333,0.0552845079999999,0.010186217,0.10884434,0.031314233,8.33333333299999,0.00415222099999999,0.004667547,6.27272727301239,7.83269961960704,4.76923076866272,4.809999999481,4.66666666999999,182.999999999999,-1.333333334,10.5,1.50349650434967,3.02269962012604,0.013150662,0.01572974,-3.6537091218691673
IRIS_313-12141,62.66666667,777.0,7.0,49.0,0.019687636,0.033649201,0.00454139,0.004792208,0.016073149,0.015176933,74.33333333,481.3333333,7.583333333,41.83333333,0.058033838,0.012685731,0.102812965,0.03054076,5.666666667,0.0158411039999999,0.015512253,8.95238095285714,15.8571428571428,9.8021978021891,11.5059760957375,-11.66666666,295.666666699999,-0.583333332999999,7.16666666999999,-0.849816849331965,4.35116676140532,0.000232045,-0.00033532,0.16947398035635644
IRIS_313-8244,145.0,1342.333333,6.916666667,64.33333333,,,,,0.018942438,0.01862339,130.8,753.4,8.3,51.1,,,,,3.6,0.0177339839999999,0.016788624,20.9638554206764,20.865284969993,15.7590361445783,14.7436399217221,14.1999999999999,588.933333,-1.383333333,13.23333333,5.20481927609812,6.1216450482709,0.001208454,0.001834766,2.9417074275064907
IRIS_313-8252,51.5,587.0,5.25,47.25,,,,,0.018227054,0.01732756,57.5,349.0,8.75,37.25,,,,,6.5,0.017770315,0.0175537999999999,9.80952380952381,12.4232804232804,6.57142857142857,9.36912751677852,-6.0,238.0,-3.5,10.0,3.23809523809523,3.0541529065019,0.000456739000000001,-0.000226239999999999,-0.2046242590299012
IRIS_313-8283,106.6666667,773.333333299999,7.333333333,52.96666667,0.025605661,0.040330594,0.037438157,0.026430109,0.016272847,0.015395093,55.66666667,251.0,8.25,34.0,0.058823965,0.019240724,0.115919875,0.032752789,7.666666667,0.00773609199999999,0.006381853,14.5454545506611,14.6003775944241,6.74747474787878,7.38235294117647,51.00000003,522.333333299999,-0.916666667,18.96666667,7.79797980278237,7.21802465324766,0.008536755,0.00901323999999999,-2.7011242762956487
IRIS_313-8321,152.3333333,1423.333333,7.75,64.91666667,0.029230626,0.127090301,0.00442064599999999,0.005520717,0.021144463,0.021179027,97.66666667,643.0,11.83333333,49.66666667,0.07686691,0.016926793,0.124638935,0.030941147,6.666666667,0.017109333,0.016634027,19.6559139741935,21.9255455649845,8.25352112936718,12.9463087239633,54.66666663,780.333333,-4.08333333,15.25,11.4023928448263,8.97923684102123,0.00403512999999999,0.004545,2.548495546103021
IRIS_313-8349,58.5,543.5,4.666666667,36.0,0.033882689,0.0667038279999999,0.01158844,0.00287068,0.017187261,0.01826181,69.0,354.5,6.875,42.875,0.05461512,0.01834687,0.122280478,0.020024137,8.0,0.011839124,0.0116251,12.5357142848188,15.0972222222222,10.0363636363636,8.26822157434402,-10.5,189.0,-2.20833333299999,-6.875,2.49935064845523,6.82900064787819,0.005348137,0.00663670999999999,-1.0624019957930078
IRIS_313-8410,89.33333333,742.333333299999,8.83333333299999,52.66666667,0.032230967,0.161154466,0.007228648,0.019271027,0.0158651639999999,0.015120373,80.0,555.333333299999,9.83333333299999,43.0,0.068002545,0.015873901,0.099880764,0.038170176,4.666666667,0.017589999,0.015359407,10.113207547174,14.0949367073357,8.13559322061476,12.9147286813953,9.33333333,187.0,-1.0,9.66666666999999,1.97761432655931,1.18020802594041,-0.001724835,-0.000239033999999999,1.1270760183722972
IRIS_313-8437,114.333333299999,1229.0,7.166666667,65.96666667,0.025493694,0.164251208,0.005176862,0.030992196,0.019090808,0.019017627,113.0,858.0,6.916666667,49.16666667,0.054914814,0.0114269789999999,0.0954711019999999,0.0332243579999999,5.666666667,0.020953052,0.021886027,15.9534883666998,18.6306215250818,16.337349396803,17.450847456444,1.33333329999999,371.0,0.25,16.7999999999999,-0.383861030103179,1.17977406863781,-0.00186224399999999,-0.0028684,3.269376938681073
IRIS_313-8509,64.33333333,555.0,4.666666667,34.83333333,0.020442369,0.201412113999999,0.005569342,0.00844481599999999,0.016095338,0.01583074,111.0,647.0,7.0,37.66666667,0.073421424,0.010745695,0.117542323,0.031564346,4.666666667,0.019083323,0.018998773,13.7857142840153,15.9330143555916,15.8571428571428,17.1769911489223,-46.66666667,-92.0,-2.33333333299999,-2.83333333999999,-2.07142857312755,-1.24397679333071,-0.00298798499999999,-0.003168033,1.5425483032122504
IRIS_313-8632,59.0,565.6666667,5.5,45.16666667,0.03348453,0.128638671999999,0.010496274,0.061005822,0.01427961,0.0142160869999999,33.33333333,202.0,6.416666667,33.08333333,0.100619537,0.016484991,0.167685979,0.027268491,7.333333333,0.007517948,0.00593610699999999,10.7272727272727,12.5239852396661,5.19480519401585,6.1057934514968,25.6666666699999,363.6666667,-0.916666667,12.0833333399999,5.53246753325687,6.41819178816932,0.00676166199999999,0.00827998,-3.712272505186113
IRIS_313-8641,47.0,531.3333333,5.166666667,31.0,0.033756653,0.103864734,0.006097883,0.044664313,0.011458976,0.010969273,39.0,149.3333333,7.166666667,31.0,0.068183704,0.01389405,0.167985818,0.071637937,9.0,0.002377128,0.002759993,9.09677419296149,17.1397849451612,5.44186046486316,4.8172043,8.0,382.0,-2.0,0.0,3.65491372809832,12.3225806451612,0.009081848,0.00820928,-4.4848049340454255
IRIS_313-8683,114.333333299999,1343.666667,6.5,62.83333333,0.024655725,0.141025641,0.00506519,0.007283538,0.016784791,0.016081893,65.66666667,502.0,9.166666667,45.16666667,0.050258404,0.015011827,0.105394243,0.038723899,6.666666667,0.01455229,0.01411172,17.5897435846153,21.3846153910548,7.1636363637395,11.1143911430911,48.6666666299999,841.666667,-2.666666667,17.66666666,10.4261072208758,10.2702242479636,0.00223250099999999,0.001970173,0.3323127054260417
IRIS_313-8703,95.66666667,1301.666667,7.583333333,59.66666667,0.03517994,0.145670754,0.00606717,0.008289979,0.016482971,0.01583276,92.66666667,634.333333299999,10.16666667,52.91666667,0.047252185,0.012444258,0.090330721,0.036993159,6.666666667,0.015630713,0.014916353,12.6153846163786,21.8156424624684,9.11475409570008,11.9874015734181,3.0,667.3333337,-2.583333337,6.75,3.50063052067861,9.82824088905028,0.000852258000000001,0.000916407000000001,2.0227839676359545
IRIS_313-8717,91.33333333,938.333333299999,7.833333333,62.83333333,0.014445735,0.136380528,0.00341672599999999,0.034903382,0.017409549,0.01694982,69.33333333,430.3333333,8.08333333299999,47.5,0.048621845,0.015343916,0.096211536,0.035833457,7.333333333,0.0132458319999999,0.01433998,11.6595744681557,14.9336870029142,8.5773195875702,9.05964912210526,22.0,507.999999999999,-0.249999999999999,15.33333333,3.08225488058552,5.87403788080898,0.004163717,0.00260984,0.033025598022715215
IRIS_313-8721,66.5,636.0,5.75,49.75,0.030335214,0.131735415,0.003517899,0.026820885,0.019124492,0.01863551,37.33333333,192.3333333,4.5,25.66666667,0.069093057,0.017280707,0.084440103,0.036187416,7.333333333,0.014426376,0.01139078,11.5652173913043,12.7839195979899,8.29629629555555,7.49350649123461,29.1666666699999,443.666666699999,1.25,24.08333333,3.26892109574879,5.29041310675534,0.00469811599999999,0.00724473,-3.3708301504303604
IRIS_313-8733,61.0,699.6666667,8.15,49.5,0.023267336,0.104292085,0.00661532,0.00759321199999999,0.0148631989999999,0.014321127,55.5,338.0,9.0,38.2,0.065256958,0.012142326,0.114251226,0.03697187,7.0,0.008732577,0.0060802,7.48466257668711,14.1346801353535,6.16666666666666,8.84816753926701,5.5,361.6666667,-0.849999999999999,11.2999999999999,1.31799591002044,5.28651259608652,0.00613062199999999,0.00824092699999999,-2.0005476000795808
IRIS_313-8737,64.0,748.0,6.666666667,53.91666667,0.025025794,0.144122383,0.004265918,0.048844915,0.019722784,0.019548887,83.33333333,570.6666667,10.5,47.0,0.057291321,0.0122212939999999,0.160086569,0.030908537,5.333333333,0.020283382,0.020241073,9.59999999952,13.8732612047064,7.93650793619047,12.1418439723404,-19.33333333,177.333333299999,-3.83333333299999,6.91666666999999,1.66349206332952,1.73141723236601,-0.000560597999999999,-0.000692186,2.274871970802825
IRIS_313-8789,59.66666667,627.0,4.166666667,36.08333333,0.015731829,0.0643812709999999,0.006265267,0.0122584539999999,0.018558013,0.0181093,68.66666667,417.0,7.583333333,34.91666667,0.075956503,0.012126843,0.207593307,0.0384991229999999,6.333333333,0.015452134,0.0151513469999999,14.3199999996543,17.376443419619,9.05494505578263,11.942720762583,-9.0,210.0,-3.41666666599999,1.16666666,5.26505494387176,5.43372265703603,0.003105879,0.00295795299999999,-0.5972142368457575
IRIS_313-8822,115.6666667,1124.0,6.333333333,59.16666667,0.0910338659999999,0.931066518,0.003306075,0.055914778,0.02053521,0.0212490529999999,102.6666667,629.6666667,10.5,43.0,0.057919846999999997,0.0118976839999999,0.118914963,0.032079987,5.666666667,0.016487249,0.013952813,18.2631579009612,18.9971830975212,9.77777778095238,14.6434108534883,13.0,494.333333299999,-4.166666667,16.1666666699999,8.48538012000884,4.35377224403291,0.004047961,0.00729623999999999,1.6527346699862524
IRIS_313-8850,69.33333333,956.6666667,6.9,52.5,0.019217913,0.106459804,0.004602787,0.005876068,0.016486714,0.0155742,57.66666667,269.0,8.166666667,30.75,0.053297747,0.009061068,0.155264562,0.019718286,8.0,0.006223787,0.005943513,10.0483091782608,18.2222222228571,7.06122448991586,8.74796747967479,11.66666666,687.6666667,-1.266666667,21.75,2.987084688345,9.47425474318234,0.010262927,0.009630687,-3.0018588379273323
IRIS_313-8854,101.333333299999,879.0,9.33333333299999,55.66666667,0.041893769,0.075182708,0.007183229,0.006044841,0.01663348,0.016213193,104.333333299999,487.3333333,10.83333333,44.3,0.0572040999999999,0.0111815989999999,0.067645287,0.041217011,5.666666667,0.019320715,0.01961824,10.8571428539591,15.7904191607311,9.63076923065562,11.0007524446952,-3.0,391.666666699999,-1.499999997,11.36666667,1.22637362330356,4.78966671603585,-0.00268723499999999,-0.00340504699999999,2.1849003567155423
IRIS_313-8864,139.0,1285.333333,9.0,56.0,0.022478431,0.103567446999999,0.005374225,0.00767063,0.014676199,0.01380569,106.333333299999,638.6666667,9.666666667,44.0,0.049408812,0.006879413,0.128619943,0.024220949,5.666666667,0.0153834289999999,0.014770913,15.4444444444444,22.9523809464285,10.9999999961724,14.515151515909,32.6666667,646.6666663,-0.666666667000001,12.0,4.44444444827203,8.43722943051948,-0.000707229999999999,-0.000965222999999999,1.6171180891999763
IRIS_313-8930,72.33333333,799.333333299999,5.5,55.33333333,0.025459122,0.078316611,0.005341011,0.0278195839999999,0.0153994689999999,0.01454198,70.0,377.0,6.666666667,39.0,0.074415035,0.024739874,0.140566636,0.043153948,6.666666667,0.0135038089999999,0.011555747,13.151515150909,14.4457831327979,10.499999999475,9.66666666666666,2.33333333,422.333333299999,-1.166666667,16.33333333,2.65151515143409,4.77911646613127,0.00189566,0.00298623299999999,-1.1091375895293665
IRIS_313-8932,73.0,587.0,7.5,44.5,0.042306257,0.080639168,0.010521942,0.002522297,0.014372909,0.014110373,53.33333333,281.3333333,9.666666667,35.66666667,0.05236337,0.012417936,0.144228976,0.024922582,7.666666667,0.014800375,0.014585747,9.73333333333333,13.191011235955,5.51724137877526,7.88785046561795,19.6666666699999,305.6666667,-2.166666667,8.83333333,4.21609195455806,5.30316077033709,-0.000427465999999999,-0.000475373999999998,-0.9211517354090556
IRIS_313-8963,157.3333333,1120.333333,9.83333333299999,55.66666667,0.017189451,0.004038152,0.00328525299999999,0.038797535,0.018248708,0.017462227,100.333333299999,610.0,9.33333333299999,42.66666667,0.054244274,0.009938699,0.121220944,0.037021156,6.0,0.020578785,0.01943038,15.9999999971525,20.1257484958008,10.7499999968125,14.296874998883,57.0,510.333333,0.5,13.0,5.25000000034004,5.82887349691779,-0.002330077,-0.001968153,2.1664431472935277
IRIS_313-9049,134.666666699999,1328.0,8.0,62.66666667,0.023508546,0.185928404,0.01120122,0.058289979,0.01576331,0.014890093,66.33333333,492.3333333,10.0,49.83333333,0.122126341,0.017923944,0.127644898,0.021965187,7.666666667,0.010644946,0.0102414,16.8333333374999,21.1914893605749,6.633333333,9.8795986621993,68.3333333699999,835.6666667,-2.0,12.8333333399999,10.2000000044999,11.3118906983756,0.00511836399999999,0.004648693,0.061454231151953025
IRIS_313-9066,70.33333333,598.333333299999,8.83333333299999,50.33333333,0.023686863,0.046537842,0.006962357,0.00305029099999999,0.017777934,0.016943087,47.0,176.666666699999,6.5,31.5,0.126853081,0.034126099,0.168542796,0.036305921,7.666666667,0.012220876,0.01759622,7.9622641508665,11.887417218668,7.23076923076923,5.6084656095238,23.33333333,421.6666666,2.33333333299999,18.83333333,0.73149492009727,6.27895160914423,0.00555705799999999,-0.000653133,-2.15627979914467
IRIS_313-9067,119.0,1023.666667,8.166666667,54.16666667,0.02263033,0.074445683,0.006759441,0.05601697,0.01957281,0.019424993,80.66666667,617.0,9.5,48.83333333,0.045700114,0.006952186,0.154447049,0.0222713,5.666666667,0.01784049,0.017369307,14.5714285708338,18.8984615434524,8.49122807052631,12.6348122875518,38.33333333,406.666666999999,-1.33333333299999,5.33333333999999,6.0802005003075,6.26364925590053,0.00173231999999999,0.002055686,1.7987228943221762
IRIS_313-9072,82.66666667,666.6666667,6.0,51.66666667,0.01797869,0.091180478,0.00493314599999999,0.006456707,0.019231693,0.018740887,61.33333333,319.6666667,7.75,41.5,0.084988199,0.01794046,0.159659753,0.0307237039999999,7.666666667,0.013806831,0.01359763,13.7777777783333,12.9032258062643,7.91397849419354,7.70281124578313,21.3333333399999,347.0,-1.75,10.1666666699999,5.86379928413978,5.20041456048117,0.005424862,0.005143257,-0.8619372655824931
IRIS_313-9108,73.33333333,673.333333299999,7.0,45.83333333,0.062358254,0.087606838,0.009208228,0.002617521,0.0186146869999999,0.019380553,90.33333333,568.0,8.33333333299999,48.0,0.044236988,0.015070321,0.0704848,0.0316988329999999,4.666666667,0.016563706,0.016023313,10.4761904757142,14.6909090912502,10.8400000000336,11.8333333333333,-17.0,105.333333299999,-1.33333333299999,-2.16666666999999,-0.363809524319314,2.85757575791691,0.00205098099999999,0.00335724,1.3297810949498647
IRIS_313-9139,62.0,723.0,6.166666667,51.5,0.021792142,0.079189892,0.004746758,0.002480491,0.014477704,0.0139783999999999,50.0,204.3333333,7.5,35.33333333,0.052560202,0.016596474,0.135339544,0.035894106,8.666666667,0.008776821,0.00901054699999999,10.0540540535105,14.0388349514563,6.66666666666666,5.7830188675267,12.0,518.6666667,-1.33333333299999,16.1666666699999,3.38738738684392,8.25581608392961,0.00570088299999999,0.00496785299999999,-2.672263023787473
IRIS_313-9148,84.0,1036.333333,7.833333333,52.66666667,0.031581665,0.158057723,0.007767087,0.027818036,0.015768657,0.01722454,100.333333299999,526.3333333,11.16666667,49.5,0.045304672,0.010031233,0.107030225999999,0.02359372,7.0,0.020714056,0.020793207,10.7234042557754,19.6772151822989,8.98507462119848,10.6329966323232,-16.3333332999999,509.9999997,-3.333333337,3.16666666999999,1.73832963457697,9.04421854997567,-0.004945399,-0.003568667,2.827837073853181
IRIS_313-9156,94.33333333,709.6666667,7.166666667,52.75,0.024921021,0.071466617,0.00568198199999999,0.008367397,0.019752458,0.01958592,55.0,403.0,9.166666667,39.0,0.088214957,0.0132953469999999,0.169210448999999,0.024246655,8.33333333299999,0.012283432,0.0117577469999999,13.162790696597,13.4533965251184,5.99999999978181,10.3333333333333,39.33333333,306.6666667,-2.0,13.75,7.16279069681526,3.12006319178515,0.007469026,0.007828173,-0.9242556804578136
IRIS_313-9170,66.33333333,881.0,6.0,60.0,0.031807768,0.07656179,0.003222246,0.073565406,0.017489749,0.01705486,65.0,594.333333299999,7.166666667,48.16666667,0.049668698,0.011152696,0.096348319,0.034816556,5.666666667,0.017645604,0.0157795669999999,11.055555555,14.6833333333333,9.06976744143861,12.3391003444748,1.33333333,286.6666667,-1.166666667,11.83333333,1.98578811356138,2.34423298885853,-0.000155854999999999,0.001275293,0.8033592057027634
IRIS_313-9174,137.0,1034.666667,9.0,53.83333333,0.033664691,0.718939675,0.006041069,0.005682522,0.019285427,0.019653253,88.33333333,615.6666667,11.16666667,43.66666667,0.100127456999999,0.021264297,0.135454292,0.031771489,6.333333333,0.015886016,0.0156752,15.2222222222222,19.219814248868,7.91044775853419,14.0992366409084,48.66666667,419.000000299999,-2.16666666999999,10.16666666,7.31177446368802,5.12057760795963,0.003399411,0.00397805299999999,1.6168952053282932
IRIS_313-9218,88.0,807.333333299999,6.916666667,55.25,0.0479567709999999,0.129412858,0.006245469,0.00290784099999999,0.018651847,0.018497813,81.0,407.0,9.58333333299999,43.0,0.07552853,0.010405054,0.158878864,0.035261106,7.0,0.014527161,0.01433594,12.7228915656519,14.6123680235294,8.45217391333746,9.46511627906976,7.0,400.333333299999,-2.66666666599999,12.25,4.27071765231444,5.14725174445964,0.00412468599999999,0.004161873,0.3141525343746505
IRIS_313-9262,157.0,1055.0,7.25,53.5,0.0274031779999999,0.076421405,0.006452424,0.030759941,0.019963384,0.02037372,92.0,583.6666667,9.666666667,41.33333333,0.060660748,0.0169340189999999,0.152476986999999,0.034584332,5.0,0.019346913,0.01768308,21.6551724137931,19.7196261682243,9.51724137898216,14.1209677438807,65.0,471.333333299999,-2.416666667,12.1666666699999,12.1379310348109,5.59865842434357,0.000616471,0.00269064,1.6581012915160531
IRIS_313-9271,117.6666667,810.6666667,8.166666667,54.0,0.022395545,0.065582807,0.004998379,0.02174842,0.01690616,0.017690487,72.0,365.6666667,8.666666667,44.66666667,0.047787234,0.014167743,0.124313644,0.037607174,7.333333333,0.016617707,0.016643453,14.4081632687996,15.0123456796296,8.30769230737277,8.18656716431443,45.6666667,445.0,-0.5,9.33333333,6.10047096142688,6.82577851531519,0.000288453000000001,0.001047034,0.3521374803579105
IRIS_313-9325,59.66666667,842.333333299999,4.666666667,42.66666667,0.024893286,0.198315372,0.005057586,0.008599653,0.016090259,0.016049573,34.33333333,186.3333333,5.833333333,27.5,1.04071938299999,0.249860647,0.095570713,0.016980183,8.33333333299999,0.010089962,0.01025655,12.7857142855153,19.7421874976763,5.88571428547918,6.77575757454545,25.3333333399999,655.999999999999,-1.16666666599999,15.1666666699999,6.90000000003612,12.9664299231309,0.006000297,0.005793023,-3.5705845658064996
IRIS_313-9368,61.5,619.0,8.5,42.75,0.033348811,0.11203394,0.004514511,0.065030038,0.01480492,0.01436927,71.0,348.6666667,8.5,33.0,0.465269942,0.00704199199999999,0.119028223,0.030906292,6.0,0.013600583,0.011769193,7.23529411764705,14.4795321637426,8.35294117647058,10.5656565666666,-9.5,270.3333333,0.0,9.75,-1.11764705882352,3.91387559707602,0.00120433699999999,0.00260007699999999,-1.1517383406040875
IRIS_313-9391,78.33333333,779.0,6.166666667,52.0,0.024402589,0.175863991,0.004555957,0.042962654,0.012748325,0.01222908,99.0,570.6666667,11.41666667,46.75,0.0456390359999999,0.014006565,0.087621048,0.0395002589999999,5.0,0.013712596,0.013158953,12.7027027014755,14.9807692307692,8.67153284418349,12.2067736192513,-20.6666666699999,208.333333299999,-5.25000000299999,5.25,4.03116985729203,2.77399561151789,-0.000964271,-0.000929873000000001,1.500001495812597
IRIS_313-9397,95.66666667,1010.0,7.5,61.41666667,0.027910536,0.110058219,0.013097349,0.01365044,0.014695581,0.014144713,75.33333333,483.3333333,8.0,46.08333333,0.0471365159999999,0.011818496,0.125582792,0.03974616,6.333333333,0.015510145,0.013326613,12.755555556,16.445047488931,9.41666666625,10.4882459313192,20.3333333399999,526.6666667,-0.5,15.3333333399999,3.33888888974999,5.95680155761184,-0.000814563999999998,0.000818099999999998,0.30599949282721234
IRIS_313-9422,101.333333299999,838.333333299999,8.666666667,50.16666667,0.029696316,0.0852842809999999,0.007339432,0.00310293599999999,0.018560953,0.018215013,57.66666667,344.3333333,9.33333333299999,40.0,0.078135948,0.00993022,0.149311975999999,0.026724885,6.666666667,0.014939121,0.01417232,11.6923076880118,16.7109634533746,6.17857142914923,8.60833333249999,43.6666666299999,493.999999999999,-0.666666665999997,10.1666666699999,5.51373625886259,8.10263012087468,0.003621832,0.004042693,-0.4929675181052993
IRIS_313-9594,121.333333299999,1537.0,9.5,57.08333333,0.02821316,0.15341261,0.00667529,0.034166357,0.018343077,0.018316013,106.0,697.0,11.91666667,44.5,0.078584132,0.018744674,0.119356245,0.029536375,5.666666667,0.021177077,0.021344667,12.7719298210526,26.9255474468277,8.89510489261675,15.6629213483146,15.3333332999999,840.0,-2.41666666999999,12.58333333,3.87682492843587,11.2626260985131,-0.002834,-0.003028654,3.3422517703331507
IRIS_313-9606,89.66666667,715.6666667,7.833333333,58.16666667,0.053895619,0.789576365999999,0.003548847,0.034903382,0.018410445,0.01816182,45.66666667,277.3333333,8.83333333299999,39.33333333,0.102986595,0.0237004,0.127927936,0.035215252,6.666666667,0.0108286039999999,0.0093627,11.4468085115509,12.3037249282347,5.16981132132716,7.05084745737718,44.0,438.3333334,-0.999999999999999,18.8333333399999,6.27699719022376,5.25287747085755,0.007581841,0.00879911999999999,-1.8335425789816324
IRIS_313-9617,89.33333333,829.333333299999,6.333333333,55.83333333,0.036409817,0.100489285,0.085805458,0.020757463,0.01938434,0.0208565,82.66666667,423.3333333,10.25,47.16666667,0.061006472,0.010288926,0.0996110869999999,0.0270607629999999,7.666666667,0.014600143,0.014358833,14.1052631581108,14.8537313435733,8.0650406507317,8.97526501632683,6.66666666,405.999999999999,-3.916666667,8.66666666,6.04022250737909,5.87846632724651,0.00478419699999999,0.006497667,0.7774464827620416
IRIS_313-9626,112.6666667,852.6666667,7.333333333,53.33333333,0.024648053,0.0487644,0.00689327,0.006935154,0.016924339,0.016366713,86.0,392.3333333,8.0,35.0,0.049569689,0.016880342,0.0893806519999999,0.0356688339999999,6.666666667,0.0102479559999999,0.00965156,15.3636363688801,15.9875000016242,10.75,11.2095238085714,26.6666667,460.3333334,-0.666666667,18.33333333,4.61363636888016,4.77797619305279,0.006676383,0.006715153,-1.2225963026470472
IRIS_313-9661,111.333333299999,855.333333299999,10.06666667,53.3,0.0247987889999999,0.171218878,0.005588632,0.030536975,0.0177343589999999,0.0173518,66.0,303.6666667,9.83333333299999,38.66666667,0.075806031,0.011042983,0.134226672,0.035708789,7.0,0.013551394,0.01349562,11.0596026420332,16.0475297054408,6.71186440700718,7.85344827604711,45.3333332999999,551.666666599999,0.233333337000001,14.63333333,4.34773823502606,8.19408142939378,0.00418296499999999,0.00385618,-0.6244322268104618
IRIS_313-9682,108.0,1381.666667,8.666666667,60.33333333,0.0251624589999999,0.03101697,0.007195414,0.038501796,0.018297095,0.017841313,109.333333299999,740.6666667,9.33333333299999,45.83333333,0.05509628,0.010858038,0.0939125069999999,0.032333796,6.666666667,0.020469981,0.020255887,12.4615384610591,22.9005524929779,11.7142857111326,16.1600000019025,-1.33333329999999,641.000000299999,-0.666666665999997,14.5,0.747252749926516,6.74055249107538,-0.002172886,-0.00241457399999999,2.9496410587893624
IRIS_313-9696,110.0,979.0,5.083333333,56.0,0.025756598,0.113154961,0.005863711,0.006199678,0.022993741,0.02465713,77.33333333,522.6666667,7.333333333,46.66666667,0.060660748,0.010869566,0.113301201999999,0.029616512,5.666666667,0.017775528,0.0172507999999999,21.639344263714,17.4821428571428,10.5454545454793,11.1999999999142,32.66666667,456.3333333,-2.25,9.33333333,11.0938897182347,6.28214285722857,0.005218213,0.00740633,0.9118552331969642
