accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B
IRIS_313-10340,76.22108608,741.7524529,5.54917489,49.93817429,0.032275796,0.130891147,0.007752287,0.025369184,0.017527293,0.017539236,63.86009608,340.8971264,7.790452337,32.77355424,0.10362396,0.027540943,0.120118334,0.031421863,6.814943083,0.016707007,0.0166878,13.80552331,15.20383157,8.206347795,9.6348609,16.67255819,422.391132,-1.812498249,11.48147153,5.170103829,5.469460576,0.001573579,0.001557214
IRIS_313-10341,101.6631725,1011.12034,6.134471445,51.54468282,0.032246506,0.113155722,0.007755607,0.025321162,0.01777073,0.018592458,82.13344156,518.9068916,8.027476901,39.3826226,0.103764849,0.027525046,0.123321195,0.031645247,6.443429805,0.016639644,0.016640675,15.80764776,18.37512506,10.11534542,12.7589986,16.67804119,441.1261506,-1.693931025,11.41360715,5.286015678,5.587867338,0.002051221,0.003153848
IRIS_313-10537,82.67563518,865.7844707,7.353186452,58.77222598,0.032348458,0.079670247,0.007814814,0.025586107,0.017513102,0.018543594,75.62067467,530.8700188,8.595900599,47.20920139,0.092932505,0.017178456,0.124785587,0.032088758,6.061481888,0.015923172,0.015309241,11.17436843,14.64717935,8.777745959,11.02196869,16.21650396,373.4561423,-1.318575667,11.33199316,2.897536335,5.002673367,0.002867867,0.004319018
IRIS_313-10539,101.4904339,1018.816257,7.522526794,60.85172013,0.032133074,0.170097446,0.007812163,0.025523091,0.017948011,0.018448816,78.8300503,476.4549312,8.425872827,43.63892814,0.100968149,0.024381718,0.121106024,0.030824164,6.102767337,0.017575359,0.017581232,13.65715334,16.83171499,9.396968101,10.86638348,16.7199665,450.4640712,-1.257027881,11.51859525,4.499446818,5.515225416,0.001835819,0.002351499
IRIS_313-10587,94.97973552,841.5447137,8.165689616,47.73640814,0.030760774,0.088462053,0.007775396,0.025535838,0.017094117,0.017943119,70.89538121,356.7287091,8.512739621,36.52121594,0.091432131,0.013789112,0.13802889,0.032525907,6.96382938,0.011595188,0.011208235,11.67927674,16.62916425,8.289675866,9.647861717,16.4266281,387.1349039,-0.631310179,10.97882804,3.262306738,5.296698619,0.005057372,0.006704542
IRIS_313-10592,100.411419,824.7046699,8.698604004,48.38345565,0.030712906,0.069675758,0.007774139,0.02556219,0.016938038,0.017216463,74.16740004,342.9632776,8.678712242,36.39187458,0.090568702,0.01326641,0.139492409,0.032508498,7.248930576,0.010728577,0.010279544,11.58435799,16.24235861,8.44254357,9.340677744,16.4235045,381.3527512,-0.53649818,10.96729066,3.172585802,5.245301569,0.004974203,0.005877504
IRIS_313-10593,101.0398724,852.2844683,7.41557894,52.46674407,0.030816254,0.099392123,0.007786277,0.025580517,0.016774032,0.016649183,85.18571335,475.037555,8.233488862,40.92615609,0.090312102,0.01411976,0.130122559,0.032978339,6.307483567,0.014783449,0.014491383,13.07304768,15.58961328,10.18585905,11.17633884,16.37740222,364.5260572,-0.881103327,10.97701723,3.262989837,5.061668877,0.003176905,0.003445535
IRIS_313-10595,100.3690986,892.9438983,8.017383885,48.84110041,0.030730499,0.097665111,0.007776309,0.02553177,0.017132934,0.017983105,70.2178992,343.8636281,8.612718177,36.72039277,0.090662191,0.013386728,0.139966128,0.032431684,7.006925932,0.012350621,0.011973729,12.28345139,17.11079508,8.109639884,9.264037337,16.45253251,392.0916899,-0.732741476,10.9805544,3.594111421,5.321888063,0.004796716,0.006385576
IRIS_313-10598,82.38204749,685.0546388,7.60405013,47.5293921,0.030670488,0.086397099,0.007784086,0.025533808,0.016794109,0.016812303,73.88881714,385.4027952,8.292561487,39.30030775,0.09154404,0.013595849,0.138463281,0.032833952,6.944634205,0.011556192,0.011185039,11.07126267,14.50337763,8.843973819,9.68017542,16.30987736,351.9865516,-0.824412773,10.90409876,2.739304754,5.073766623,0.004438508,0.00497039
IRIS_313-10600,82.49107666,714.3256791,7.320573738,45.7589299,0.030900981,0.123464583,0.007777611,0.025452415,0.01661263,0.016456839,62.86894317,331.5791281,7.962179003,34.53185474,0.093033941,0.014515304,0.143420008,0.032632211,7.159377812,0.011737344,0.010864817,11.15303356,15.13218859,7.970523792,9.397926928,16.39022229,370.0696378,-0.718360834,10.98587817,3.125526377,5.208854155,0.004291871,0.004886526
IRIS_313-10602,73.49712677,641.3944855,6.776133775,46.71115317,NA,NA,NA,NA,0.016936712,0.017188698,62.99923079,318.2040787,7.763084939,35.35527876,NA,NA,NA,NA,7.086954176,0.010745645,0.010125736,11.03576633,14.09425645,8.052218664,8.657850636,16.35874266,355.7117143,-0.89007418,10.96394205,3.113630125,5.094302461,0.004790962,0.005850899
IRIS_313-10603,104.0598705,796.1692779,8.85114301,51.40137452,0.030647465,0.089345374,0.007775678,0.025647027,0.016934146,0.016854881,83.48332419,433.3112819,9.566539704,39.89959477,0.09004566,0.01371683,0.1357207,0.03285125,6.623212112,0.014741358,0.014797991,11.80498544,15.25484351,8.60203178,10.69765999,16.38711158,356.5599753,-1.069385013,10.93125901,3.276869419,5.021298925,0.003152413,0.003099695
IRIS_313-10604,83.66708905,744.3125548,7.516094116,47.25106897,0.030864819,0.137326297,0.007778662,0.025500204,0.016822913,0.016959817,67.18317744,364.1840019,8.266524227,37.13171803,0.0923492,0.014262246,0.135000702,0.032090362,6.809971416,0.012198738,0.011895837,11.21592343,15.35711499,8.151172395,9.702402439,16.37937641,370.9704324,-0.802328854,10.96434402,3.097875074,5.20043257,0.004433564,0.005089189
IRIS_313-10605,100.8687237,744.814432,7.480160141,50.60014429,0.030968469,0.076223179,0.007793809,0.025643014,0.016660332,0.016386755,74.54879252,369.5937195,8.0209507,39.01342461,0.089315517,0.014401195,0.12299155,0.033036545,6.614412293,0.013403178,0.012685584,13.16818233,14.67490684,9.360592115,9.452800937,16.45863179,357.1799263,-0.79119703,10.97492431,3.726236739,5.015684588,0.003143463,0.003519937
IRIS_313-10606,77.90374911,690.8829798,7.206920754,45.52181105,0.030928037,0.135678835,0.007780731,0.025483334,0.016635092,0.016496396,61.05167761,298.4785826,7.689747242,31.8047065,0.092559124,0.014187543,0.142116398,0.032539843,7.168791106,0.010503447,0.010055981,10.90591721,14.86855327,8.056056847,8.960090893,16.37122016,368.6750138,-0.624255332,11.00201279,2.987610766,5.192603672,0.004739583,0.005236643
IRIS_313-10963,95.0646582,844.1171316,7.650528027,49.82137551,0.030866614,0.127305986,0.007775611,0.025508499,0.016762996,0.016651556,65.18254414,374.7050829,8.099017841,37.37430745,0.092434477,0.01446771,0.137536038,0.032253766,6.923631679,0.012753223,0.012818039,11.9359761,15.92812441,8.099052579,9.807400914,16.44763249,381.2782811,-0.703818889,11.01019942,3.483962038,5.222697684,0.003979231,0.004168054
IRIS_313-10964,91.61561788,699.2459077,7.348769983,48.80979778,0.030729875,0.12115097,0.007785573,0.025697106,0.016564282,0.016102452,71.66101917,433.0125376,8.579294139,40.50918163,0.090217962,0.014274695,0.125496043,0.03329498,6.475725205,0.01461374,0.014008143,12.22005897,14.25232133,8.430101327,10.50128308,16.39611968,339.3821277,-1.200793226,10.89813942,3.603372847,4.926038879,0.002612337,0.002620195
IRIS_313-10965,76.5799308,728.8556004,7.291976059,45.95909748,0.031099096,0.145563317,0.007780482,0.025448545,0.01653428,0.016311988,68.71508141,361.2457228,8.092582761,35.06950992,0.092757165,0.01408606,0.144935218,0.03241432,6.889449314,0.012156838,0.01205146,10.79405964,15.30273355,8.420944633,9.922905867,16.33036117,369.0032116,-0.842660733,10.99282206,2.829657749,5.204638085,0.003962825,0.004188882
IRIS_313-10971,109.7385456,1035.579393,7.145056262,59.47224688,0.032231648,0.122110055,0.007773294,0.025386938,0.017751264,0.017919058,79.85178447,549.4925829,8.603318215,47.48610183,0.100832872,0.023624679,0.128669332,0.031148036,6.353757172,0.01648847,0.016361106,14.76971685,17.05037843,9.299694473,11.33332546,16.74808576,443.3798846,-1.538895876,11.43999313,5.076062011,5.520003693,0.001959853,0.002192877
IRIS_313-10972,111.195237,964.9988704,7.463230672,56.87769959,0.032411634,0.169970154,0.007775138,0.025421844,0.017563387,0.017548733,83.45604795,479.8814339,8.725519659,46.36078415,0.102568438,0.027246318,0.115345078,0.031281469,5.945612609,0.016158385,0.015798779,14.25263304,16.72205074,9.489551474,10.3515447,16.71510295,440.6190892,-1.463698325,11.40681009,4.718412795,5.540920999,0.001782338,0.001966747
IRIS_313-10973,105.2218577,1054.174393,7.73069886,58.39149267,0.032094098,0.122023293,0.007775019,0.025441136,0.017685168,0.017658094,81.45451762,597.9131984,8.896914552,46.97255245,0.099897417,0.022378359,0.124130728,0.031809246,5.40328315,0.016897873,0.016639448,13.5304302,17.35701656,9.187873572,12.44045439,16.70186676,440.1583301,-1.388799814,11.41131789,4.443541349,5.475792772,0.001615789,0.001636499
IRIS_313-10974,103.2970149,894.1607575,7.189873715,57.33434066,0.032339046,0.1152487,0.007757728,0.025450086,0.017573,0.017596846,79.96523095,505.0647447,8.483293999,45.67719042,0.101839747,0.025071433,0.122841797,0.031621118,6.006134978,0.015435424,0.014779859,14.20353973,15.95887842,9.48519902,10.97148773,16.72529324,427.7781246,-1.462783539,11.42501156,4.781095366,5.443705843,0.001987907,0.002417394
IRIS_313-10975,90.03366478,918.9284649,7.3634466,57.46246104,0.032430358,0.150566161,0.007817028,0.025399416,0.017703323,0.017787616,82.80647501,484.4753958,8.662216061,45.65108979,0.10144141,0.024265519,0.120908215,0.031672102,6.274979737,0.01507513,0.014758421,12.97965557,16.21815396,9.546170807,10.618096,16.63912484,435.7864778,-1.48924875,11.44729446,4.135137485,5.496234538,0.0021851,0.00246676
IRIS_313-10976,90.659598,761.3456491,7.425490332,50.25810568,0.030687792,0.121340959,0.007793049,0.025616339,0.016670582,0.016288084,75.18890211,457.9988994,8.709091138,40.2555007,0.090644622,0.014179203,0.129098439,0.033090589,6.124348314,0.014897193,0.014000677,12.09757845,14.83314386,8.677495837,11.20733909,16.38391906,348.1201789,-1.202881637,10.92342199,3.435957076,4.959464342,0.002621014,0.002749589
IRIS_313-10977,94.36023494,976.6694938,7.445449155,58.31626772,0.032062172,0.145350537,0.007784375,0.025392443,0.017679085,0.01769504,81.98121982,532.114775,8.604951052,46.23910598,0.099894048,0.022680946,0.117875889,0.032368856,6.109492597,0.016790416,0.016434712,12.97888683,16.58924399,9.534913709,11.33905004,16.64126956,435.5478305,-1.32588556,11.41388655,4.034548525,5.46266008,0.001715883,0.001887344
IRIS_313-10978,136.6675549,1089.358984,7.65708153,60.31268858,0.0320867,0.139711264,0.007754913,0.025361516,0.017905454,0.018237971,85.40292662,550.1073643,8.775113731,46.61211379,0.100109365,0.023241429,0.12223895,0.031884118,6.774833567,0.016430306,0.016292667,16.12664843,17.50481164,9.637174091,11.63584059,16.84750156,448.1378784,-1.436502532,11.45620322,5.579755378,5.520107159,0.002337432,0.002698582
IRIS_313-10979,101.1348105,878.7088999,8.392124632,54.11533503,0.030795431,0.133350213,0.007827766,0.025572959,0.016872683,0.016521489,86.22773589,500.9562612,9.33538304,43.40043809,0.090668264,0.015010462,0.119909089,0.035040029,5.986682506,0.015207507,0.013953914,12.50967823,15.90839778,9.182447084,11.44793705,16.44951211,375.0210074,-1.186593069,11.07506698,3.562341993,5.023520524,0.001915053,0.00239513
IRIS_313-10980,103.3069479,943.3483818,7.224971471,54.0476828,0.031374136,0.106938893,0.007784955,0.025509406,0.017118142,0.016780783,84.57762337,492.2779565,9.121147513,43.03694216,0.097958599,0.021806082,0.123605011,0.033161601,6.536486759,0.015386549,0.014884641,14.00142287,16.78601956,9.200592254,11.32677157,16.58036925,408.6387505,-1.729083118,11.23191037,4.545660309,5.307973426,0.001814446,0.001859137
IRIS_313-10981,102.4470058,902.7658031,8.072287645,55.7007137,0.030633958,0.136083623,0.007822431,0.025512738,0.016846177,0.016499341,86.33833685,504.6267989,9.339147293,43.20311541,0.090169928,0.014644338,0.120679409,0.035418858,6.104180538,0.015573599,0.014587801,12.76626987,15.90279769,9.156570731,11.47042936,16.44599853,376.4664704,-1.298111243,11.09110495,3.674644921,5.014792157,0.001870544,0.002231278
IRIS_313-10982,104.1804952,1021.976324,7.475487242,60.76430821,0.032191045,0.149646696,0.007765662,0.025424548,0.017842277,0.018039813,82.72928167,494.8540425,8.595659928,47.37853147,0.100906862,0.023743228,0.118088044,0.031412587,6.28562944,0.016817975,0.016979803,13.95930016,16.76144306,9.639398879,10.56572378,16.72268015,449.1023575,-1.360586956,11.46603296,4.56377769,5.520705567,0.001880197,0.001976942
IRIS_313-10983,95.32645065,853.1328299,7.070012321,56.14111634,0.032874224,0.141815702,0.007748378,0.02538357,0.017578517,0.017466672,78.34351689,450.9616186,9.267659437,44.15403524,0.100885522,0.023840931,0.1189567,0.032571251,6.51080804,0.01547666,0.015027454,13.75301702,15.67582073,8.608307862,10.26677021,16.7039367,428.9100355,-2.038258143,11.45550769,5.025506522,5.461924822,0.002041966,0.002227593
IRIS_313-10985,NA,NA,NA,NA,0.03257122,0.142526943,0.007745475,0.025400993,NA,NA,NA,NA,NA,NA,0.103718528,0.027136105,0.127665311,0.03113372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRIS_313-10986,103.6328636,975.0312272,6.922367534,55.22706787,0.03215087,0.132781242,0.007748797,0.025510068,0.017587494,0.017651782,81.9098028,459.2027334,9.016799436,44.03928721,0.10375491,0.026914437,0.124873514,0.031356026,6.414645862,0.016558465,0.016132938,14.63944085,17.12120434,9.044648518,10.40818558,16.74040393,444.3577469,-1.936075217,11.40724957,5.242484688,5.575999397,0.001589675,0.001890039
IRIS_313-10987,86.50810154,665.5482577,7.146092794,49.03789243,0.030827744,0.153590338,0.007800399,0.025569877,0.016728833,0.016296051,77.83506904,407.8901666,9.474935044,40.11599365,0.091551917,0.015285987,0.129041427,0.032584349,6.679348046,0.013773568,0.013217158,12.16499027,13.83834019,8.23968176,10.12475285,16.36525135,340.1002512,-1.877007343,10.95650146,3.758584094,4.9057283,0.002707913,0.00276795
IRIS_313-11013,84.97034086,759.7547576,7.448870086,48.3820905,0.030694567,0.106211393,0.007789151,0.025628422,0.016828677,0.016846588,76.84174537,440.2681942,8.343495087,40.24054307,0.091387389,0.013787531,0.138725968,0.03236824,6.500740057,0.01290985,0.012683443,11.45299081,15.40531277,9.11556583,10.66146119,16.34225072,363.3335206,-0.859958109,10.92862619,2.850373201,5.134137742,0.004025034,0.004405317
IRIS_313-11014,89.08172557,754.4267843,7.926410839,48.89875564,0.030725444,0.099909181,0.007780593,0.025570001,0.016914513,0.016816889,85.30441831,452.1834674,9.352895108,41.43382739,0.090303062,0.013456393,0.138738247,0.032458967,6.463865683,0.014772821,0.014857914,11.43394212,15.24902428,8.967156001,10.85683408,16.29268234,349.0117229,-1.292993445,10.86797257,2.896908045,5.019786733,0.003025826,0.002894597
IRIS_313-11015,90.13738798,738.1667609,7.947320294,49.40752843,0.03083846,0.103406407,0.007784714,0.025580799,0.01693118,0.016801553,85.04396714,472.4844617,9.4175554,41.99182017,0.090418984,0.013746404,0.139628165,0.032449507,6.334074867,0.014997612,0.015015662,11.52023159,14.97464595,8.905998749,11.13031462,16.30100886,344.5924175,-1.33160859,10.87155981,2.971510586,4.982048169,0.002899469,0.002723021
IRIS_313-11016,84.28933745,737.2014558,7.732114096,48.55368802,0.030719574,0.125182195,0.007790508,0.025527376,0.016718017,0.016544152,77.83551694,431.4808759,8.474793514,40.29127957,0.091805097,0.013839692,0.143201353,0.031775416,6.69093407,0.013085487,0.013546439,11.08861487,15.02128611,9.087658298,10.50712166,16.30542628,355.9059056,-0.863462735,10.91294509,2.650666973,5.09401276,0.003701659,0.003547311
IRIS_313-11017,99.87117435,881.1368945,8.12804568,51.63288746,0.030652795,0.108658614,0.007791289,0.025622111,0.016768607,0.016680238,76.09905223,420.3229958,8.502992024,39.68049862,0.091515853,0.013641208,0.133881215,0.032342412,6.699786529,0.012395798,0.012116078,12.02751626,16.28728211,8.886051121,10.47611706,16.41832879,383.1941548,-0.664326957,10.98798398,3.174854386,5.21261369,0.003971164,0.004241597
IRIS_313-11018,87.31512136,776.4701929,7.303365091,48.15755059,0.030698672,0.081659548,0.007786295,0.025507798,0.016770677,0.016705947,73.1837976,431.2649194,8.699468884,39.39532139,0.092194542,0.014325033,0.13491567,0.032864002,6.199796693,0.014783668,0.014721493,11.92513805,15.64736053,8.430339239,10.7579225,16.40484772,368.3456013,-1.138857113,10.95271746,3.387401934,5.146920907,0.002982518,0.003194693
IRIS_313-11019,97.58200796,735.0992062,8.447368546,50.98836519,NA,NA,NA,NA,0.016754668,0.016407088,82.70544027,481.2647215,9.62053113,44.08964321,NA,NA,NA,NA,6.228544733,0.01584341,0.015831822,11.70993584,14.42999128,8.55738577,10.81245224,16.35968926,339.9028936,-1.353692998,10.8789667,3.301661615,4.917941828,0.00218612,0.001875018
IRIS_313-11047,NA,NA,NA,NA,0.031266913,0.145603174,0.007789733,0.025519441,NA,NA,NA,NA,NA,NA,0.09210809,0.014570134,0.135448234,0.033184732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRIS_313-11048,90.95206563,813.9268139,7.826836821,49.71510976,0.030739561,0.124134685,0.007786735,0.025497197,0.01676697,0.01665008,76.28418367,415.5799296,8.570086621,38.49949369,0.092100134,0.013817848,0.141264988,0.032322625,6.606686675,0.012991314,0.012649608,11.53251699,15.76092712,8.738162219,10.54290426,16.36738028,374.2789446,-0.826735768,10.98386104,3.000310422,5.180320159,0.003971692,0.004238445
IRIS_313-11049,93.32681723,792.2561434,7.762558719,52.46873247,0.030729053,0.127344749,0.007778146,0.025554086,0.016881177,0.016792609,80.01934225,421.9659356,8.955896617,39.94011907,0.091111892,0.013579137,0.139575395,0.032647364,6.587673334,0.013654974,0.013234141,11.82495686,15.19707921,8.805277581,10.40298919,16.34479184,363.993616,-1.106128419,10.98153039,3.119170528,5.087668254,0.003640723,0.003799238
IRIS_313-11050,97.24117724,795.5840577,8.284972767,51.50038015,0.030640756,0.070265964,0.007777571,0.02576591,0.016942327,0.016848645,85.70101207,450.1498005,9.483483237,42.19177326,0.090075815,0.01366512,0.13705652,0.032803146,6.312107025,0.015483678,0.016601073,11.8174991,15.21612138,8.896550721,10.64710944,16.33259026,351.8109579,-1.279518498,10.89989479,3.164885709,4.999427748,0.002808909,0.002323621
IRIS_313-11052,77.78082834,670.967867,7.243715353,49.63842544,0.030997031,0.12878304,0.007792503,0.02552332,0.016737156,0.016620948,70.24038059,336.9263782,8.650580756,39.51923749,0.09220519,0.015181402,0.142594149,0.033119251,6.776872104,0.012490324,0.012040839,11.0388392,13.82809958,8.142668285,8.547379095,16.31499847,351.3582676,-1.309407847,10.95917107,3.129482207,5.040911664,0.003727627,0.004185688
IRIS_313-11053,85.71326987,708.5969191,7.478869118,45.75653849,0.031021781,0.103400122,0.007783134,0.025480857,0.016657178,0.016464869,61.66034698,281.7613171,7.840929058,30.7497494,0.091818476,0.013515449,0.139648653,0.03281063,7.352179378,0.010419379,0.010036714,11.33032593,15.17587304,7.902112855,8.71961995,16.40460444,371.2146661,-0.58153812,11.01351368,3.222632646,5.209335408,0.004764956,0.005151341
IRIS_313-11054,101.4322243,746.7346896,7.519347208,50.70144557,0.03097342,0.07769826,0.007794073,0.025641008,0.016653305,0.016367893,74.458919,368.2381675,8.023824256,38.92687045,0.089301112,0.014381489,0.122888751,0.033027658,6.603994205,0.013421213,0.012706866,13.16940765,14.68113389,9.34730792,9.43677498,16.46106117,357.3980528,-0.779763223,10.97613525,3.731056696,5.015713725,0.00312208,0.003482022
IRIS_313-11056,93.96579234,799.5862437,7.964933541,51.00491189,0.030622066,0.116357506,0.00778784,0.025574888,0.01681811,0.016638096,79.17747628,449.2396701,9.575781904,42.92560333,0.090550465,0.014006862,0.135496223,0.033136893,6.068945141,0.01524047,0.015100394,11.78170453,15.14518407,8.316171617,10.51729,16.34808127,351.4653469,-1.487179345,10.87456086,3.365469239,4.995643429,0.002636337,0.002596456
IRIS_313-11057,101.3114709,748.1273043,7.510250778,50.74897376,0.030968705,0.078518698,0.007794056,0.025641211,0.01664946,0.016360706,74.55053342,371.2802543,8.019390513,38.95310474,0.089295321,0.014373452,0.122763033,0.033023152,6.583942314,0.013480787,0.012750289,13.17009944,14.68898727,9.36355573,9.499438076,16.46022029,357.3158317,-0.780136591,10.97621516,3.725597554,5.014351447,0.003098757,0.003458058
IRIS_313-11058,101.1881048,815.6880265,8.205525975,49.46993344,0.030716611,0.081859392,0.007781559,0.025550749,0.01686448,0.016834429,71.6625872,354.7122257,8.609357788,36.32098357,0.09017711,0.013120814,0.12992628,0.032601236,6.829114648,0.012044152,0.011500644,12.12200257,15.92834801,8.29127229,9.542665546,16.44470273,374.0728462,-0.691231025,10.96534745,3.475008595,5.168051367,0.004242448,0.00470722
IRIS_313-11059,105.0548647,804.9637906,8.733079047,51.12299681,0.030722412,0.083816842,0.007782647,0.025585725,0.016893893,0.016863278,83.13114391,433.1293816,9.483826013,40.44964785,0.0899643,0.013655421,0.133725727,0.032416597,6.449176111,0.014346386,0.013787726,12.04552983,15.57839359,8.619330923,10.54589208,16.41421778,364.1691589,-0.985613912,10.93899007,3.362216,5.084927854,0.003353583,0.003683843
IRIS_313-11060,68.56929887,615.4913283,6.881384221,41.33628259,0.030833089,0.136691813,0.007779541,0.025472051,0.016409123,0.016092181,63.10555544,342.4382072,8.207676579,34.80359652,0.092545411,0.013827568,0.141860205,0.032400213,6.838269364,0.012070643,0.011772562,10.24576115,14.27419697,7.80042837,9.605428045,16.32298054,354.8119257,-0.990522398,10.90281394,2.767404992,5.124217735,0.003772748,0.003972338
IRIS_313-11061,73.0992663,638.1278585,7.235231927,44.29895957,0.031041862,0.131682203,0.007774039,0.025514093,0.016603882,0.016349541,61.68591557,288.093883,8.138606883,32.99181408,0.092557422,0.014272148,0.141925928,0.033166906,7.446342758,0.009484948,0.008842798,10.5471381,14.35345541,7.65747379,8.404683843,16.34073844,360.5189946,-0.903971627,10.9774941,2.996367588,5.159651733,0.004879897,0.005398062
IRIS_313-11062,64.1686319,629.1481261,7.396818539,51.22779256,0.032996088,0.074716166,0.007816522,0.025541465,0.017368545,0.018286665,57.70358969,287.7181994,9.228150071,39.36840913,0.091704624,0.016029721,0.140768745,0.031909489,7.793699699,0.008954405,0.00852542,9.265103069,12.80745795,6.424668848,7.228709965,16.13515457,356.2578608,-1.749803032,11.24213807,2.905387177,5.033265844,0.006308849,0.00799345
IRIS_313-11063,71.19091718,601.6822766,6.046164129,48.2719847,0.030995186,0.104536898,0.007805744,0.025911474,0.016163854,0.015584332,60.20315251,328.4540338,8.432218629,40.42077177,0.089667833,0.014725774,0.132388444,0.033127947,7.469808817,0.010724699,0.010133595,11.99088957,12.79367867,7.357598183,8.12571713,16.32247842,327.9044393,-1.833114981,10.88260125,4.02523465,4.886877809,0.003546241,0.00385166
IRIS_313-11064,66.92353399,598.6806048,6.339629157,48.01681595,NA,NA,NA,NA,0.016233182,0.01571616,58.92084603,317.471953,8.414327427,40.04391493,NA,NA,NA,NA,7.474314036,0.010530016,0.00987382,11.2981317,12.80046216,7.236627075,7.975682598,16.31104438,327.9211706,-1.721580252,10.878152,3.778449326,4.889613776,0.003787024,0.004184911
IRIS_313-11065,68.96051175,575.3998335,6.110310094,47.7102265,0.030983154,0.111420956,0.007809683,0.025884284,0.016155326,0.015580143,62.10018412,351.593805,8.514546785,41.06494776,0.089776241,0.014871621,0.132561043,0.033018299,7.292196534,0.011487688,0.010928546,11.66022143,12.57698811,7.4564745,8.480485394,16.30261239,322.7314821,-1.856002455,10.86892573,3.852822291,4.858587609,0.003325564,0.003594687
