accession_name,Root_thickness,Stress_Root_Na+,Shoot_weight,Shoot_length,Stress_Shoot_Na+,Lost_Shoot_weight,Height_WO_husk,Root_length,Stress_Chlorophyll_A,Root_Na+,SES,Stress_Shoot_weight,Stress_Chlorophyll_B,Stress_Shoot_thickness,Shoot_K+,Stress_Root_thickness,Lost_Chlorophyll_A,Stress_Root_length,Lost_Chlorophyll_B,Root_weight,Lost_Root_weight,Lost_Root_thickness,Chlorophyll_B,Lost_Shoot_thickness,Stress_Shoot_K+,Shoot_Na+,Stress_Root_weight,Chlorophyll_A,Stress_Shoot_length,Root_K+,Shoot_thickness,Lost_Root_length,Stress_Root_K+,Lost_Shoot_length
IRIS_313-10340,0.267292054,-0.014707314,-0.421223243,-0.42563325,-0.239019133,0.128097538,-0.733868096,-1.274045447,0.543356651,0.005845261,0.185003937,-0.719929662,0.579742699,-0.252659157,0.005386028,-0.373293739,-0.212453125,-0.551563702,-0.289075659,-0.603601795,0.006234052,0.331243327,0.09299894,0.06228648,-0.156181355,-0.003822622,-0.578219437,0.101059161,-1.016107976,0.176014953,-0.167039659,-0.306764547,0.281266588,0.05079866
IRIS_313-10341,0.702106114,0.015617057,0.656574619,-0.189130126,-0.139825774,0.216291569,0.262411304,-0.778041644,0.470216515,0.024174386,-0.121398026,0.486600014,0.558373577,0.8028435,0.003841082,0.564474801,-0.120253031,-0.419497073,-0.030360309,0.293613199,0.006430179,0.347832329,0.276745222,0.09871311,-0.108335754,-0.002815398,0.243168937,0.199520027,-0.266534071,0.127621787,0.680633366,-0.220328324,0.027696065,0.036830287
IRIS_313-10537,-0.449584869,0.180831037,0.137649394,0.952299886,-0.08287867,-0.109038848,0.836544957,0.057177103,0.393703567,0.097053564,-0.434154811,0.553556347,0.268563756,0.200273349,-0.006038689,0.11158136,0.015043735,-0.066286659,0.2086924,-0.315394863,-0.012045898,-0.317874829,0.315960293,-0.075900278,-0.16547196,0.001077548,-0.020901131,0.140941247,0.971393368,-0.372785412,-0.281122545,0.086507515,0.204523578,0.01841644
IRIS_313-10539,0.291401079,-0.46503331,0.686531121,1.32336487,-0.208337513,0.25779139,0.602093234,0.180778686,0.690164037,-0.009491803,-0.403578559,0.238496358,0.785814745,0.167263084,0.008569908,0.322793401,-0.158393598,-0.175052267,-0.144561789,0.328809532,0.008153796,0.154282256,0.300546974,0.080502599,-0.567133728,-2.58E-04,0.123695965,0.259901161,0.361372499,0.246042759,0.342303463,0.139772345,-0.037720709,0.060701027
IRIS_313-10587,-0.315311354,0.102133265,0.040491648,-0.637282142,0.35149689,-0.038377137,2.074184341,0.628058351,-0.593753284,-0.087191851,0.298591049,-0.476660807,-0.600249715,-0.246201535,-0.007631184,-0.214692704,0.341781151,-0.122859968,0.479190518,0.07641801,-0.003373583,-0.255881019,0.022697307,-0.002199664,0.114426154,3.01E-04,-0.231260096,-0.03109406,-0.742309115,-0.218806175,0.255983823,0.559585995,-0.457067823,-0.038991117
IRIS_313-10592,-0.330464321,0.004913223,-0.013616575,-0.550541044,0.390089959,-0.066223206,1.589316356,0.973192636,-0.742741097,-0.099688513,0.541519697,-0.574548034,-0.815443397,-0.356321441,-0.007863441,-0.115686822,0.325010478,-0.010953533,0.38344919,0.253161647,-0.003487315,-0.272991834,-0.084575132,-0.017097082,0.024865498,0.001197346,-0.090534659,-0.087698512,-0.755947218,-0.287876639,0.157653771,0.624431839,-0.411291925,-0.041161334
IRIS_313-10593,0.058403573,-0.004881169,0.073902045,0.083129702,0.095095651,-0.142486128,0.050639539,0.107493641,0.253200692,-0.052968845,-0.215160966,0.248191353,0.213811156,0.265452716,-0.006065821,0.639859494,0.071136689,-0.285692954,0.066932333,0.287148352,-0.005370449,-0.235458407,-0.173338194,-0.065623956,0.070598544,0.002762152,0.356258051,-0.1451874,-0.098395261,-0.175381875,-0.001770838,0.380415175,-0.094562482,-0.040511759
IRIS_313-10595,-0.123394832,0.065282255,0.235287511,-0.510563771,0.417487687,-0.019641419,0.968433042,0.511367338,-0.453907889,-0.081282693,0.338003749,-0.5502058,-0.459433185,-0.377925578,-0.008378178,-0.346801928,0.306221161,-0.048730436,0.435709401,0.259171719,-0.002310617,-0.164644623,0.031256559,9.20E-05,-0.073411794,0.001088603,-0.272071786,-0.01643333,-0.700246448,-0.225428062,0.377777984,0.482976038,-0.402157805,-0.039111564
IRIS_313-10598,-0.507662505,0.200547937,-0.58481188,-0.661025101,0.369167207,-0.20492835,-0.108768341,0.266313048,-0.583584861,-0.092254609,0.298104332,-0.324975022,-0.588997467,-0.250097698,-0.008845439,0.08587814,0.252690025,-0.257738419,0.267266036,-0.338627034,-0.008121929,-0.40222265,-0.143554677,-0.064604941,0.197407714,0.001667441,-0.125387453,-0.138764097,-0.344175424,-0.147412409,-0.336136441,0.426661643,-0.594844427,-0.052713769
IRIS_313-10600,-0.489754483,0.448362901,-0.433435716,-0.83575937,0.534543922,-0.110536257,-0.405517587,0.03081934,-0.606160197,-0.051058413,0.475229207,-0.680287416,-0.697998592,-0.348309214,-0.009427679,-0.38340226,0.236731973,-0.470167688,0.269458863,-0.361024716,-0.004868146,-0.296358236,-0.231432615,-0.023043164,0.071948229,2.40E-04,-0.568396992,-0.193755099,-0.987700591,-0.039715599,-0.140384133,0.514233385,-0.250076458,-0.037021178
IRIS_313-10602,-0.532278613,NA,-0.783550747,-0.756366189,NA,-0.183495733,0.14857186,-0.327442555,-0.71507708,NA,0.428018457,-0.770905091,-0.821409394,-0.610382234,NA,-0.417629953,0.279983196,-0.555306498,0.351840564,-0.69374756,-0.006163779,-0.27783923,-0.070942714,-0.05815251,NA,NA,-0.733043603,-0.080553002,-0.840192707,NA,-0.43984265,0.380570295,NA,-0.041955248
IRIS_313-10603,-0.234004826,-0.065066065,-0.094529842,-0.178644821,0.260309022,-0.181885103,-0.202623706,1.088569989,-0.008064579,-0.118885551,0.032481025,-0.056866661,0.159678586,0.10140031,-0.005899649,-0.029884937,0.072841724,0.566251681,-0.008354868,0.390130994,-0.00498996,-0.221825471,-0.12629379,-0.080625756,0.209189197,0.003071256,0.30333806,-0.094576572,-0.234679484,-0.220090168,-0.076251832,0.272225572,-0.34287806,-0.048513273
IRIS_313-10604,-0.459554701,0.24401735,-0.325115347,-0.66923612,0.252527775,-0.107886355,0.231718582,0.177163696,-0.50919911,-0.066041171,0.180877304,-0.451956251,-0.503732445,-0.231830762,-0.00793554,-0.271635858,0.260440617,-0.280984695,0.293417683,-0.301018893,-0.00530894,-0.301676396,-0.131017956,-0.027214687,-0.075564853,5.04E-04,-0.386665326,-0.123421908,-0.653773173,-0.06169783,-0.075989335,0.450444264,-0.228733586,-0.041223227
IRIS_313-10605,0.13791631,-0.194673405,-0.298042833,-0.310493117,-0.134356906,-0.176596223,-0.201351014,0.160159152,-0.24331286,-0.021861552,0.025153752,-0.390070941,-0.335081833,-0.299587517,-0.00475,0.34606584,0.062950605,-0.412717608,0.072296286,0.293009262,-0.002080912,-0.088115621,-0.238489222,-0.077578267,0.123005074,0.005060969,-0.059098814,-0.183985701,-0.389575076,-0.292761742,-0.249839448,0.472786614,0.24902981,-0.041556651
IRIS_313-10606,-0.570416695,0.39247758,-0.542205332,-0.86288498,0.474559749,-0.115482079,-1.060666162,-0.045216933,-0.793613783,-0.052085507,0.483632781,-0.933669833,-0.848786674,-0.49271679,-0.00905449,-0.326833684,0.289470985,-0.614237423,0.311004944,-0.504045253,-0.00563713,-0.333584732,-0.21729297,-0.027773899,0.025161337,5.68E-04,-0.659753263,-0.182486205,-1.246689846,-0.03962321,-0.223084042,0.564973498,-0.320130952,-0.033487917
IRIS_313-10963,-0.243495631,0.330412286,0.030822636,-0.249392183,0.330338752,-0.060718816,0.107476818,0.291179569,-0.397355393,-0.06362266,0.282764217,-0.404330755,-0.264916992,-0.207445857,-0.006881011,-0.327494893,0.191850848,-0.38027616,0.168238904,0.066804249,-0.002550328,-0.191741981,-0.1742543,-0.018678249,-0.120920329,9.90E-04,-0.464485447,-0.144787812,-0.604163476,-0.040231081,0.076921631,0.515590115,-0.227830902,-0.032775448
IRIS_313-10964,-0.136891922,-0.073762535,-0.51523253,-0.534729348,-0.062649721,-0.260570835,-0.022529224,0.040502903,-0.004833324,-0.099478013,-0.079683349,-0.048877192,-0.02594332,0.034488501,-0.002978935,-0.140947513,-0.013988906,-0.074800225,-0.058844602,-0.03605562,-0.004627507,-0.128063021,-0.285951101,-0.106441521,0.231002678,5.34E-04,-0.194557993,-0.216708383,-0.155214277,-0.099291651,-0.380740289,0.159359603,-0.181920194,-0.054632002
IRIS_313-10965,-0.615407726,0.424494221,-0.369315699,-0.786450917,0.563682124,-0.115422516,-0.778595438,0.035029589,-0.507100596,-0.017817283,0.261331054,-0.513232647,-0.401412252,-0.170649634,-0.009787091,-0.132849856,0.183168861,-0.38894561,0.163548997,-0.544184746,-0.007333029,-0.393461719,-0.250932135,-0.023675912,-0.072765634,2.58E-04,-0.324108347,-0.207139644,-0.902033108,-0.005894478,-0.076048367,0.418851044,-0.214265387,-0.035898475
IRIS_313-10971,0.535495953,-0.116592004,0.730983843,1.217364251,0.020040416,0.225988022,0.004910801,-0.100339431,0.416220238,0.008219871,-0.191559428,0.738339212,0.486495584,0.313923462,0.005467505,0.243967022,-0.140868004,-0.071661594,-0.161268169,0.567391643,0.009300371,0.297725214,0.203003667,0.081352515,-0.434275837,-0.00382347,0.158022792,0.182096847,1.059949038,0.124946425,0.386407856,-0.091925496,0.025342169,0.042502488
IRIS_313-10972,0.375758107,0.088342755,0.484023416,0.655372371,-0.404368056,0.21295505,0.117412221,0.15584524,0.377019676,0.030982973,-0.523980768,0.229136161,0.372255556,-0.014056452,0.00680826,0.369659721,-0.171029394,0.002150954,-0.202980121,0.573848996,0.007986698,0.203767623,0.106379871,0.08768378,-0.319045107,-0.003093611,0.311014033,0.109968451,0.808712298,0.219932963,0.305694352,-0.018273252,0.430870553,0.036347479
IRIS_313-10973,0.253491737,-0.133699632,0.834466444,0.801612662,-0.11924627,0.211577625,0.73570926,0.351611147,0.571997884,-0.019880238,-0.97105856,0.997254915,0.581320466,0.70434393,0.007635415,0.230999441,-0.194870477,0.111344054,-0.235902432,0.44103371,0.007469454,0.142289667,0.14684138,0.069377983,-0.002340982,-0.00272752,0.229802601,0.152287385,0.894466593,0.120007778,0.44953704,0.053069854,-0.050433251,0.036973185
IRIS_313-10974,0.442858314,-0.17268136,0.244151635,0.686877049,-0.156342995,0.154521857,0.854665523,-0.07611644,0.15811728,0.028349755,-0.476489202,0.381965437,0.059152318,0.200328587,0.007951168,0.370618329,-0.135857412,-0.139705095,-0.129877238,0.357644704,0.008399637,0.238545772,0.126541295,0.055963712,-0.147706968,-0.004868367,0.164369008,0.107313363,0.686610661,0.126333925,0.060235427,0.006277809,0.248985595,0.039082714
IRIS_313-10975,0.024390918,-0.108801383,0.349320868,0.683702127,-0.214442877,0.192808284,1.010330591,0.07814029,0.159129682,0.051443373,-0.258750404,0.267557975,0.154468402,0.080167054,0.008117457,0.329724455,-0.120475892,-0.03297919,-0.14530658,-0.064965438,0.004871762,0.03486258,0.172416067,0.074551537,-0.010718759,-0.003159251,0.288754789,0.158238027,0.667736452,0.209828651,0.174409863,-0.024235139,0.135348854,0.043382963
IRIS_313-10976,-0.159711603,-0.073189032,-0.239666679,-0.279564275,0.055574524,-0.21713521,-0.01471433,0.089519248,0.054198497,-0.108563255,-0.380141987,0.11030797,-0.031559115,0.290246481,-0.004457322,0.008947764,-0.012369182,0.011182182,-0.044737256,-0.053321251,-0.005136806,-0.176783578,-0.245610675,-0.096252916,0.153829002,0.002759828,-0.033157495,-0.187362377,-0.222588584,-0.086650261,-0.196625534,0.167439869,-0.367143945,-0.049736585
IRIS_313-10977,0.072908914,-0.17917609,0.530743605,0.868560045,-0.304092637,0.190250755,0.54105086,0.113977945,0.63772647,-0.049167347,-0.393398938,0.529838507,0.592297144,0.32296411,0.006611192,0.39825585,-0.182553625,-0.073274331,-0.204439088,0.085688292,0.005031982,0.022748122,0.156776661,0.06489487,0.334107473,-0.004794122,0.252713019,0.1523958,0.777456335,0.158783204,0.270742258,0.098168395,0.161738892,0.037378304
IRIS_313-10978,0.89466759,-0.216556829,0.954433723,1.57971189,-0.174310715,0.248008459,-0.655533739,0.290100563,0.372061812,0.008458127,0.151762293,0.748909422,0.480003627,0.414335186,0.004659482,0.421340494,-0.082182022,0.035679403,-0.095201724,1.327124268,0.013341054,0.418012814,0.26368191,0.079796572,-0.063615497,-0.004165567,0.385974974,0.247862206,0.912525184,0.15844779,0.494693304,0.007341894,-0.059195438,0.045215794
IRIS_313-10979,-0.064519164,-0.594145381,0.213190135,0.15528851,-0.233017307,-0.095990135,1.132550694,0.784019816,0.117556345,-0.1085949,-0.496534279,0.383526753,-0.072700968,0.361289816,-6.83E-04,0.260742384,-0.152393986,0.407760934,-0.128269247,0.322613728,-0.002510585,-0.141706647,-0.200172208,-0.072422007,0.447670429,0.006507812,0.429296631,-0.137498256,0.278068187,-0.008942343,0.124345621,0.182699164,-0.427906869,-0.024699741
IRIS_313-10980,0.375519933,-0.167726542,0.408341913,0.164517526,-0.123986911,0.062778829,0.546257888,-0.050861944,0.144809968,-0.099114909,-0.04816246,0.318502206,0.155760299,0.319086417,0.00385329,0.212395597,-0.162214319,0.263078952,-0.203412433,0.38628969,0.002531242,0.152198114,-0.108028689,0.014719047,0.173723977,8.65E-04,0.353356014,-0.05456954,0.231490763,0.034144349,0.311945472,-0.225272658,-0.030660036,0.004127277
IRIS_313-10981,0.029652366,-0.525636784,0.299488342,0.460630632,-0.208333182,-0.089230196,0.520605667,0.575171691,0.226262826,-0.14853799,-0.391116425,0.404725629,0.133809485,0.36110604,-0.003241242,0.237842309,-0.160021139,0.410698746,-0.15624908,0.356002482,-0.002647421,-0.109136676,-0.205920184,-0.076144971,0.337735695,0.006101136,0.429445866,-0.143689251,0.264440831,0.00745765,0.123941715,0.078692289,-0.442135186,-0.021478714
IRIS_313-10982,0.362265897,-0.180324385,0.697041385,1.296516128,-0.296579965,0.252074445,0.229318756,0.161196296,0.469882642,0.004675963,-0.255726068,0.330265005,0.624460594,0.061066149,0.00482993,0.429562787,-0.152951857,-0.07696764,-0.196051875,0.394260516,0.008289217,0.174543561,0.227635387,0.082357847,-0.18546199,-0.004025359,0.279488262,0.220062577,0.968881922,0.235021786,0.31563479,0.082937543,0.11057184,0.047865841
IRIS_313-10983,0.312286242,-0.041549378,0.066878086,0.45171886,-0.280481815,0.160365838,-0.84171067,-0.164787664,0.15539476,0.100978187,-0.04969064,0.07022085,0.130170925,-0.047617686,0.006946711,-0.139024566,-0.125629714,0.355403082,-0.146031368,0.129774567,0.007488456,0.308324585,0.09005463,0.061708254,0.30174784,-0.00538321,0.096791928,0.106067269,0.435395226,0.201003715,-0.028657119,-0.445902045,0.353714775,0.044481653
IRIS_313-10985,NA,0.200685436,NA,NA,-0.011356912,NA,-1.693617781,NA,NA,0.071205459,NA,NA,NA,NA,0.006740682,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.365631611,-0.003139099,NA,NA,NA,0.196967035,NA,NA,0.452073182,NA
IRIS_313-10986,0.562484671,0.114158088,0.503371164,0.344271355,-0.09394887,0.231801071,-0.04090631,-0.259935902,0.473999381,0.001169465,-0.149699143,0.119557828,0.4438528,0.008220947,0.009945966,0.124328139,-0.197812632,0.191471787,-0.207494418,0.377446213,0.008936549,0.364190174,0.136521164,0.096922948,-0.17879456,-0.004243543,0.243372194,0.110182858,0.41594614,0.193075109,0.3790107,-0.364529496,0.35268391,0.036182941
IRIS_313-10987,-0.142493846,-0.079585488,-0.636797817,-0.5339258,0.044226121,-0.255302587,-0.284084572,-0.097128431,-0.20834104,-0.096796509,0.075111792,-0.182171715,-0.234466389,-0.09131335,-0.003560428,-0.252548219,-0.014635378,0.49520136,-0.067129246,-0.177078374,-0.005959857,-0.07601216,-0.235156609,-0.111726853,-0.294113908,0.00512457,0.075065891,-0.167475459,-0.218526607,0.053271096,-0.493497398,-0.316071503,-0.340501029,-0.045232496
IRIS_313-11013,-0.37293452,0.054189478,-0.283156778,-0.569340804,0.365920691,-0.147355605,0.791825603,0.13232436,-0.341031674,-0.105000988,-0.068141384,0.002038162,-0.315889148,0.09515846,-0.005245004,0.2054296,0.205974128,-0.227251326,0.205325448,-0.250107827,-0.006812312,-0.381853871,-0.158648702,-0.046704984,-0.042995648,0.001790565,0.014578085,-0.136278765,-0.204507855,-0.119120688,-0.070855199,0.386164452,-0.557752504,-0.047594037
IRIS_313-11014,-0.343095706,-0.098657386,-0.256294643,-0.512209764,0.370639438,-0.218890145,0.201386372,0.470504348,-0.011525466,-0.086816931,-0.111912515,0.066731437,0.183042233,0.172316173,-0.008090549,0.176299934,0.06222196,0.412811194,-0.025919486,-0.088909156,-0.008828885,-0.340419902,-0.138060914,-0.081411889,-0.052188534,0.004537093,0.386556873,-0.107306418,-0.036758604,-0.172725876,-0.075954443,0.083134691,-0.551921432,-0.059684111
IRIS_313-11015,-0.310193651,-0.083701429,-0.321164074,-0.437054396,0.394397395,-0.241619936,-0.132993839,0.502852696,0.022863817,-0.078461237,-0.214112713,0.178103169,0.214169525,0.258770873,-0.007619205,0.141821136,0.043562401,0.457987688,-0.050996514,-0.054919276,-0.008493532,-0.313155992,-0.132340071,-0.093073106,-0.060929316,0.005175621,0.373782143,-0.102078656,0.052479224,-0.17415427,-0.163404925,0.058285807,-0.48865245,-0.059087162
IRIS_313-11016,-0.490852014,0.059287611,-0.333087067,-0.498927277,0.505393045,-0.183311959,-0.611945067,0.360004768,-0.329529831,-0.075015976,0.090701233,-0.070787718,-0.094622987,0.035154548,-0.007624294,0.209293534,0.158176454,-0.145785535,0.081166486,-0.272297384,-0.008300831,-0.439110218,-0.205683021,-0.057849029,-0.473455878,0.004017128,0.055253548,-0.169613712,-0.201389255,-0.059068433,-0.149208022,0.398895713,-0.602052755,-0.050904376
IRIS_313-11017,-0.195677043,0.107300564,0.189900853,0.002200282,0.219185017,-0.055510205,0.801427031,0.624586395,-0.423064213,-0.114790544,0.077839537,-0.078282621,-0.403208644,0.047558637,-0.005483909,0.079359696,0.196228201,-0.127183855,0.183594117,0.229643184,-0.003723997,-0.276149163,-0.196121647,-0.022522766,0.003662448,0.00124886,-8.83E-05,-0.156895486,-0.304065828,-0.117363508,0.186811197,0.538438101,-0.445832437,-0.036720185
IRIS_313-11018,-0.218113223,0.209069405,-0.196690058,-0.60898208,0.24617978,-0.124102451,-0.15884473,0.035103267,0.083093397,-0.111930774,-0.31942103,-0.053382116,0.179482629,0.138643274,-0.007100646,-0.163587563,0.035889301,-0.007326935,0.022260504,-0.159684334,-0.004278143,-0.207100245,-0.172128134,-0.041006854,0.174765422,-2.57E-04,-0.130686083,-0.157774151,-0.328221804,-0.155582238,0.030359265,0.197614626,-0.240946733,-0.043749832
IRIS_313-11019,-0.279005874,NA,-0.345191124,-0.221142249,NA,-0.258753832,-0.457784562,0.811995094,0.251629948,NA,-0.286091973,0.227899967,0.414968388,0.136476727,NA,-0.067782733,-0.085086753,0.596709873,-0.206518381,0.144144545,-0.006130435,-0.212723553,-0.213232061,-0.109904394,NA,NA,0.271233155,-0.158418239,0.401596692,NA,-0.314270039,0.076577256,NA,-0.058046839
IRIS_313-11047,NA,0.212528663,NA,NA,0.271888677,NA,-0.801183289,NA,NA,-0.002068177,NA,NA,NA,NA,-0.008329975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366018554,0.002927603,NA,NA,NA,-0.045612367,NA,NA,-0.172984618,NA
IRIS_313-11048,-0.354512643,0.230399534,-0.050769968,-0.298183271,0.445598814,-0.093442912,-0.154006145,0.413235811,-0.323901983,-0.090092074,0.007780859,-0.145712361,-0.314774476,0.064120111,-0.008937447,0.03507661,0.193693409,-0.083523247,0.186168344,-0.058619445,-0.005781576,-0.325126087,-0.188698769,-0.031406782,-0.066880807,5.34E-04,-0.006308814,-0.151697332,-0.444579968,-0.077258287,0.040768369,0.410277168,-0.376395607,-0.037732135
